"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: MassList Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"Mass List Match: Antibiotics_ITN_MSCA_ANSWER_160616_wDTXSIDs"	"Mass List Match: ITNANTIBIOTIC_CYP_Metabolites"	"Mass List Match: KPS_Pharmaceuticals"	"Mass List Match: KPS_Psychoactive_substances_v2"	"MS2"	"Reference Ion"	"Group Area: B4_a"	"Group Area: B4_b"	"Group Area: B10_a"	"Group Area: B10_b"	"Group Area: B16_a"	"Group Area: B16_b"	"Group Area: B22_a"	"Group Area: B22_b"	"Group Area: B28_a"	"Group Area: B28_b"	"Group Area: B34_a"	"Group Area: B34_b"	"Group Area: B40_a"	"Group Area: B40_b"	"Group Area: B46_a"	"Group Area: B46_b"	"Group Area: B52_a"	"Group Area: B52_b"	"Group Area: B58_a"	"Group Area: B58_b"	"Group Area: B64_a"	"Group Area: B64_b"	"Group Area: B70_a"	"Group Area: B70_b"	"Group Area: B76_a"	"Group Area: B76_b"	"Group Area: B82_a"	"Group Area: B82_b"	"Group Area: B88_a"	"Group Area: B88_b"	"Group Area: B94_a"	"Group Area: B94_b"	"Group Area: B100_a"	"Group Area: B100_b"	"Group Area: B106_a"	"Group Area: B106_b"	"Group Area: B112_a"	"Group Area: B112_b"	"Group Area: B118_a"	"Group Area: B118_b"	"Group Area: B124_a"	"Group Area: B124_b"	"Group Area: B130_a"	"Group Area: B130_b"	"Group Area: B136_a"	"Group Area: B136_b"	"Group Area: B142_a"	"Group Area: B142_b"	"Group Area: C1_a"	"Group Area: C1_b"	"Group Area: C2_a"	"Group Area: C2_b"	"Group Area: C3_a"	"Group Area: C3_b"	"Peak Rating: B0_blank_a.raw (F1)"	"Peak Rating: B0_blank_b.raw (F2)"	"Peak Rating: B0_blank_c.raw (F3)"	"Peak Rating: B0_blank_d.raw (F4)"	"Peak Rating: B0_blank_e.raw (F5)"	"Peak Rating: B0_blank_f.raw (F6)"	"Peak Rating: B0_blank_g.raw (F7)"	"Peak Rating: B0_blank_h.raw (F8)"	"Peak Rating: B0_blank_i.raw (F9)"	"Peak Rating: B0_blank_j.raw (F10)"	"Peak Rating: B4_a.raw (F11)"	"Peak Rating: B4_b.raw (F12)"	"Peak Rating: B10_a.raw (F13)"	"Peak Rating: B10_b.raw (F14)"	"Peak Rating: B16_a.raw (F15)"	"Peak Rating: B16_b.raw (F16)"	"Peak Rating: B22_a.raw (F17)"	"Peak Rating: B22_b.raw (F18)"	"Peak Rating: B28_a.raw (F19)"	"Peak Rating: B28_b.raw (F20)"	"Peak Rating: B34_a.raw (F21)"	"Peak Rating: B34_b.raw (F22)"	"Peak Rating: B40_a.raw (F23)"	"Peak Rating: B40_b.raw (F24)"	"Peak Rating: B46_a.raw (F25)"	"Peak Rating: B46_b.raw (F26)"	"Peak Rating: B52_a.raw (F27)"	"Peak Rating: B52_b.raw (F28)"	"Peak Rating: B58_a.raw (F29)"	"Peak Rating: B58_b.raw (F30)"	"Peak Rating: B64_a.raw (F31)"	"Peak Rating: B64_b.raw (F32)"	"Peak Rating: B70_a.raw (F33)"	"Peak Rating: B70_b.raw (F34)"	"Peak Rating: B76_a.raw (F35)"	"Peak Rating: B76_b.raw (F36)"	"Peak Rating: B82_a.raw (F37)"	"Peak Rating: B82_b.raw (F38)"	"Peak Rating: B88_a.raw (F39)"	"Peak Rating: B88_b.raw (F40)"	"Peak Rating: B94_a.raw (F41)"	"Peak Rating: B94_b.raw (F42)"	"Peak Rating: B100_a.raw (F43)"	"Peak Rating: B100_b.raw (F44)"	"Peak Rating: B106_a.raw (F45)"	"Peak Rating: B106_b.raw (F46)"	"Peak Rating: B112_a.raw (F47)"	"Peak Rating: B112_b.raw (F48)"	"Peak Rating: B118_a.raw (F49)"	"Peak Rating: B118_b.raw (F50)"	"Peak Rating: B124_a.raw (F51)"	"Peak Rating: B124_b.raw (F52)"	"Peak Rating: B130_a.raw (F53)"	"Peak Rating: B130_b.raw (F54)"	"Peak Rating: B136_a.raw (F55)"	"Peak Rating: B136_b.raw (F56)"	"Peak Rating: B142_a.raw (F57)"	"Peak Rating: B142_b.raw (F58)"	"Peak Rating: C1_a.raw (F59)"	"Peak Rating: C1_b.raw (F60)"	"Peak Rating: C2_a.raw (F61)"	"Peak Rating: C2_b.raw (F62)"	"Peak Rating: C3_a.raw (F63)"	"Peak Rating: C3_b.raw (F64)"	"Peak Rating: QC_a.raw (F65)"	"Peak Rating: QC_b.raw (F66)"	"Peak Rating: QC_c.raw (F67)"	"Peak Rating: QC_d.raw (F68)"	"Peak Rating: QC_e.raw (F69)"	"Peak Rating: QC_f.raw (F70)"	"Peak Rating: QC_g.raw (F71)"	"Peak Rating: QC_h.raw (F72)"	"Peak Rating: QC_i.raw (F73)"	"Peak Rating: QC_j.raw (F74)"	"Peak Rating: QC_k.raw (F75)"	"Peak Rating: QC_l.raw (F76)"	"Peak Rating: QC_m.raw (F77)"	"Peak Rating: QC_n.raw (F78)"	"Peak Rating: QC_o.raw (F79)"	"Peak Rating: QC_p.raw (F80)"	"Peak Rating: QC_q.raw (F81)"
"142194"	""	"False"	"5-(4-Chlorophenyl)-N-(3-pyridinylmethyl)-2-(trifluoromethyl)-3-furamide"	"C18 H12 Cl F3 N2 O2"	"No match"	"Full match"	"No results"	"2.81"	"380.05501"	"381.06229"	"9.504"	"374072.03245251"	"1"	"75.7"	"47.6"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"370289.621237072"	"374072.03245251"	"351972.291133457"	"308994.334170839"	"290939.714851345"	"208410.020304458"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.3"	"8.3"	"5.0"	"8.3"	"8.3"	"7.4"	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	""	""	"6.5"	""
"139114"	""	"False"	"Oxatomide"	"C27 H30 N4 O"	"No match"	"Invalid mass"	"Full match"	"-3.02"	"426.24067"	"427.24795"	"10.820"	"285829.122657117"	"1"	"78.9"	"8.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"285829.122657117"	"263585.614523778"	"259840.802091192"	"200505.327469921"	"236537.628021374"	"225572.922168212"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.9"	"7.9"	"7.4"	"7.4"	"8.5"	"8.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"137822"	""	"False"	"3-[2-(dipropylamino)ethyl]-1h-indol-4-ol"	"C16 H24 N2 O"	"Full match"	"Partial match"	"Full match"	"0.23"	"260.18892"	"261.19620"	"8.849"	"314853.73746023"	"6"	"90.6"	"9.5"	"No matches found"	"No matches found"	"Multiple matches found"	"Single match found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"208603.836452074"	"157431.223262458"	"223691.476819222"	"256301.082386191"	"314853.73746023"	"278203.657907289"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.8"	"5.2"	"5.8"	"7.9"	"8.8"	"5.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"137154"	""	"False"	"(s)-n-(4-carbamimidoylbenzyl)-1-(2-(cyclohexyloxy)ethanoyl)pyrrolidine-2-carboxamide"	"C21 H30 N4 O3"	"No match"	"Invalid mass"	"Full match"	"0.12"	"386.23184"	"387.23911"	"4.708"	"583406.366906645"	"3"	"76.6"	"8.8"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"210662.353126959"	"187383.043674661"	"473372.06632875"	"477069.750497713"	"577977.4619489"	"583406.366906645"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.8"	"7.9"	"8.8"	"7.7"	"8.3"	"8.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"134471"	""	"False"	"Phosphorylcholine"	"C5 H15 N O4 P"	"No match"	"Invalid mass"	"Full match"	"-1.73"	"184.07355"	"207.06276"	"7.017"	"597738.54668539"	"4"	"83.8"	"52.3"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+Na]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"597738.54668539"	"485481.046594754"	"564823.551740248"	"332066.561687106"	"375717.108925062"	"284319.329702554"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.4"	"7.7"	"6.6"	"5.0"	"7.2"	"5.2"	""	""	""	""	""	""	""	""	""	""	"7.4"	""	""	""	""	""	""
"134208"	""	"False"	"Butanoic acid, 4-hydroxy-"	"C4 H8 O3"	"Full match"	"No results"	"Full match"	"2.98"	"104.04765"	"105.05480"	"11.916"	"457240.131014277"	"0"	""	""	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"275218.01593273"	"237055.254047685"	"457240.131014277"	"285933.176177545"	"395010.79287696"	"341784.206213732"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.8"	"5.2"	"6.1"	"5.8"	"6.6"	"8.3"	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"133800"	""	"False"	"Xamoterol"	"C16 H25 N3 O5"	"Not the top hit"	"Invalid mass"	"Full match"	"0.04"	"339.17943"	"340.18671"	"7.478"	"687847.428057084"	"4"	"75.0"	"54.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"535162.895671505"	"571315.685884725"	"599217.552869019"	"514247.663152718"	"687847.428057084"	"457435.437862627"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.3"	"6.6"	"7.0"	"7.7"	"5.3"	"8.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"131172"	""	"False"	"1-[4-hydroxy-5-(pyrrolidin-1-ylmethyl)oxolan-2-yl]-5-methyl-1,2,3,4-tetrahydropyrimidine-2,4-dione"	"C14 H21 N3 O4"	"Not the top hit"	"Partial match"	"Full match"	"0.34"	"295.15331"	"296.16058"	"12.204"	"393185.953752039"	"4"	"85.4"	"53.2"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"393185.953752039"	"355623.069417276"	"283097.414613328"	"199743.212498556"	"240514.86311054"	"250849.22226445"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.3"	"5.0"	"7.4"	"7.4"	"6.3"	"6.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"159667"	""	"False"	"3-chloro-5-[(5-chloro-1-{1h-pyrazolo[3,4-b]pyridin-3-ylmethyl}-1h-indazol-4-yl)oxy]benzonitrile"	"C21 H12 Cl2 N6 O"	"No match"	"Invalid mass"	"Full match"	"1.40"	"434.04557"	"435.05285"	"8.736"	"306164.775651901"	"1"	"68.9"	"47.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"306164.775651901"	"280944.596218749"	"292328.620604565"	"260744.208128315"	"286718.427850106"	"234131.063941543"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.3"	"7.9"	"8.3"	"7.9"	"7.7"	"7.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"130747"	""	"False"	"Vinpocetine"	"C22 H26 N2 O2"	"Full match"	"Not the top hit"	"Full match"	"-0.10"	"350.19939"	"351.20667"	"10.688"	"365056.762743036"	"6"	"89.0"	"9.4"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"316301.868244115"	"325683.268155803"	"365056.762743036"	"262614.15869307"	"336819.797017549"	"290428.133264924"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.0"	"7.2"	"8.8"	"7.4"	"7.7"	"8.3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"163631"	""	"False"	"Enanthamide"	"C7 H15 N O"	"Full match"	"No results"	"Full match"	"0.78"	"129.11546"	"130.12274"	"7.508"	"626243.019103415"	"0"	""	""	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"588110.169032169"	"462463.900356744"	"550331.708037991"	"345871.268638525"	"626243.019103415"	"385167.332563375"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8.3"	"5.5"	"8.3"	"5.0"	"7.0"	"6.6"	""	""	""	""	""	""	""	""	""	"6.3"	""	""	""	""	""	""	""
"167084"	""	"False"	"Nocodazole"	"C14 H11 N3 O3 S"	"Full match"	"Invalid mass"	"Full match"	"0.63"	"301.05230"	"302.05958"	"5.989"	"285249.09584322"	"7"	"90.6"	"76.5"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"216679.079391389"	"179043.032478741"	"274037.930629684"	"177672.819845302"	"285249.09584322"	"204042.650798743"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.9"	"6.8"	"7.9"	"6.3"	"8.5"	"6.8"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261296"	""	"False"	"Transcycline_BTM05146"	"C27 H35 N3 O8"	"No match"	"No results"	"Full match"	"-0.13"	"529.24235"	"530.24963"	"6.845"	"87857.5571011459"	"0"	""	""	"No matches found"	"Multiple matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"63781.169230073"	"43242.1381362465"	"78876.1822079602"	""	"87857.5571011459"	"72532.40424319"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	"8.2"	"6.5"	""	"6.5"	"6.5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"261257"	""	"False"	"Valethamate"	"C19 H31 N O2"	"Not the top hit"	"Full match"	"No results"	"0.28"	"305.23557"	"306.24284"	"7.505"	"144216.40217296"	"1"	"63.5"	"46.9"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"96075.5931000721"	"69064.8195540423"	"92031.1056959126"	"83149.2475241713"	"122961.784145329"	"144216.40217296"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.1"	"5.4"	"7.1"	"7.1"	"6.5"	"5.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"258801"	""	"False"	"Vosaroxin"	"C18 H19 N5 O4 S"	"No match"	"Invalid mass"	"Full match"	"-1.09"	"401.11534"	"402.12271"	"8.756"	"99682.4674219262"	"3"	"84.9"	"52.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"84644.2573181055"	"99682.4674219262"	""	"76565.4125075158"	"76410.5007191547"	"70000.5202577085"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	"6.5"	""	"8.2"	"7.1"	"5.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"255846"	""	"False"	"5-[2-(trifluoromethyl)phenyl]furan-2-carboxylic acid"	"C12 H7 F3 O3"	"No match"	"Invalid mass"	"Full match"	"-4.78"	"256.03350"	"257.04078"	"5.443"	"172472.577452131"	"5"	"83.1"	"51.9"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"157475.316624028"	"152613.774859031"	"163363.867115121"	"112320.778280744"	"172472.577452131"	"123165.930495647"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.2"	"5.8"	"7.4"	"5.4"	"7.4"	"5.4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"253951"	""	"False"	"Indan-5-sulphonamide"	"C9 H11 N O2 S"	"Not the top hit"	"Invalid mass"	"Full match"	"-0.02"	"197.05105"	"198.05832"	"3.439"	"231659.938299234"	"1"	"75.2"	"8.8"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"231659.938299234"	"212306.468316552"	"224740.001194966"	"61250.0643849743"	"226824.489192869"	"158485.054516916"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.2"	"6.3"	"7.9"	"8.2"	"7.9"	"5.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"251272"	""	"False"	"2-[(4-Chlorophenyl)sulfonyl]-3-(2,3-dihydro-1,4-benzodioxin-6-ylamino)acrylonitrile"	"C17 H13 Cl N2 O4 S"	"No match"	"Full match"	"No results"	"2.31"	"376.02932"	"377.03660"	"7.123"	"96473.9970690552"	"2"	"77.8"	"8.9"	"No matches found"	"No matches found"	"No matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"96473.9970690552"	"83017.5465669793"	"57289.6000982587"	"65267.8411262621"	"66774.62816556"	"57089.7310939971"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	"7.6"	"7.6"	"7.6"	"7.1"	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"224569"	""	"False"	"Dnc014869"	"C14 H17 N3 O2 S"	"Not the top hit"	"Invalid mass"	"Full match"	"-0.65"	"291.10396"	"292.11157"	"6.404"	"195775.58878707"	"6"	"66.7"	"8.3"	"No matches found"	"No matches found"	"Multiple matches found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"51169.0093500017"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"86118.9760735401"	"66437.5994565322"	"123501.488690015"	"99057.759793629"	"195775.58878707"	"143919.379408266"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7.1"	"7.6"	"6.0"	"6.5"	"8.5"	"7.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"220364"	""	"False"	"Roxatidine acetate"	"C19 H28 N2 O4"	"Not the top hit"	"Not the top hit"	"Full match"	"0.01"	"348.20491"	"349.21219"	"8.627"	"236746.911116627"	"6"	"90.8"	"9.5"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"236746.911116627"	"214781.343588028"	"189912.356711072"	"147597.738809642"	"150511.126160095"	"158718.900994661"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.8"	"6.8"	"7.9"	"7.4"	"7.4"	"5.2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"217006"	""	"False"	"{2-[(3,5-dimethoxyphenyl)[3-(1-methyl-1h-pyrazol-4-yl)quinoxalin-6-yl]amino]ethyl}(propan-2-yl)amine"	"C25 H30 N6 O2"	"Not the top hit"	"Invalid mass"	"Full match"	"-2.68"	"446.24183"	"447.24910"	"8.025"	"203570.910627385"	"4"	"94.5"	"9.7"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"51158.3574836962"	"77668.0417599105"	"115455.923501059"	"139832.941222865"	"164364.671611815"	"203570.910627385"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6.0"	"8.2"	"7.1"	"7.4"	"7.9"	"7.9"	""	""	""	""	""	""	""	""	""	""	""	""	"7.1"	""	""	""	""
"208332"	""	"False"	"2-(1-hydroxyethyl)-5-(6-methyl-9h-purin-9-yl)oxolane-3,4-diol"	"C12 H16 N4 O4"	"No match"	"Invalid mass"	"Full match"	"-3.30"	"280.11623"	"281.12351"	"8.388"	"226661.476204857"	"4"	"92.6"	"9.6"	"No matches found"	"No matches found"	"Single match found"	"No matches found"	"PreferredDDA"	"[M+H]+1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"225477.577496967"	"185529.727459947"	"226661.476204857"	"155546.287631593"	"222312.371777674"	"161825.179080116"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.2"	"7.4"	"5.8"	"7.9"	"6.8"	"7.9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
